job_id,job_title,salary_usd,salary_currency,company_location,employee_residence,remote_ratio,required_skills,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name,job_title_num,industry_num,company_location_num,employee_residence_num,experience_level_EN,experience_level_EX,experience_level_MI,experience_level_SE,employment_type_CT,employment_type_FL,employment_type_FT,employment_type_PT,company_size_L,company_size_M,company_size_S,education_required_Associate,education_required_Bachelor,education_required_Master,education_required_PhD,skill_python,skill_sql,skill_tensorflow,skill_kubernetes,skill_scala,skill_pytorch,skill_linux,skill_git,skill_java,skill_gcp
AI07939,AI Software Engineer,99582,USD,United States,United States,100,"Spark, PyTorch, TensorFlow, SQL, AWS",2,Manufacturing,2025-02-23,2025-03-28,2185,8.5,Future Systems,4,8,19,19,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0
AI07940,Computer Vision Engineer,82204,USD,Austria,Germany,100,"Deep Learning, Hadoop, Tableau, Kubernetes",5,Energy,2024-10-30,2024-12-13,1775,7.0,Autonomous Tech,7,3,1,7,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
AI07941,Research Scientist,92361,USD,Norway,Norway,50,"MLOps, Deep Learning, Scala",0,Retail,2024-04-30,2024-06-13,1968,5.1,Smart Analytics,18,11,13,13,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
AI07942,AI Specialist,72248,USD,Austria,Austria,0,"Hadoop, AWS, Computer Vision, Java, NLP",5,Retail,2024-05-31,2024-08-09,2249,9.8,Digital Transformation LLC,5,11,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
AI07943,Autonomous Systems Engineer,59644,USD,Norway,Norway,0,"Java, Git, PyTorch, R",0,Telecommunications,2024-07-17,2024-08-12,2202,6.2,Predictive Systems,6,13,13,13,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0
AI07944,AI Specialist,126094,USD,Singapore,Austria,0,"Kubernetes, Linux, Python",5,Government,2024-03-11,2024-03-25,1526,5.4,DataVision Ltd,5,6,14,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
AI07945,AI Specialist,41721,USD,Finland,France,0,"Scala, Computer Vision, Tableau, MLOps",0,Media,2025-01-28,2025-02-12,609,8.0,DataVision Ltd,5,9,5,6,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
AI07946,Research Scientist,162475,USD,Norway,Norway,100,"Deep Learning, Tableau, Data Visualization, Java, Scala",5,Technology,2024-11-06,2024-11-30,1628,9.2,Cloud AI Solutions,18,12,13,13,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
AI07947,AI Architect,33512,USD,Israel,Israel,50,"Scala, Java, Linux, NLP",1,Retail,2024-02-13,2024-03-03,1749,6.9,DeepTech Ventures,0,11,10,10,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0
AI07948,AI Specialist,82406,USD,China,China,100,"SQL, Python, Azure, Statistics, Scala",9,Technology,2025-01-14,2025-01-29,2391,8.0,DeepTech Ventures,5,12,3,3,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0
AI07949,Head of AI,65332,USD,Ireland,Ireland,0,"Deep Learning, Computer Vision, Docker, Spark",1,Real Estate,2025-01-25,2025-03-07,1803,8.9,TechCorp Inc,12,10,9,9,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AI07950,Robotics Engineer,61777,USD,Australia,Australia,0,"Statistics, Java, MLOps, Tableau, SQL",0,Retail,2024-08-16,2024-09-10,1348,6.8,Autonomous Tech,19,11,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
AI07951,AI Product Manager,324960,USD,Denmark,Denmark,50,"Kubernetes, Statistics, Python",10,Automotive,2024-04-16,2024-06-24,1428,7.6,Future Systems,2,0,4,4,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
AI07952,Autonomous Systems Engineer,59811,USD,South Korea,South Korea,100,"Mathematics, Kubernetes, Java, Docker, Linux",0,Consulting,2024-11-23,2025-01-07,1593,5.7,Predictive Systems,6,1,15,15,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
AI07953,NLP Engineer,178405,USD,Austria,Austria,50,"SQL, Kubernetes, Azure, Data Visualization",18,Manufacturing,2024-02-28,2024-03-25,1854,9.3,AI Innovations,16,8,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AI07954,Head of AI,161891,USD,Denmark,Denmark,0,"Hadoop, Docker, GCP, SQL, Python",7,Consulting,2025-01-18,2025-02-08,924,5.2,Future Systems,12,1,4,4,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
AI07955,Autonomous Systems Engineer,133271,USD,Denmark,Netherlands,0,"PyTorch, GCP, Linux, Computer Vision",2,Manufacturing,2024-08-20,2024-09-07,1090,6.6,Cognitive Computing,6,8,4,12,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
AI07956,AI Consultant,44998,USD,Israel,Israel,50,"MLOps, Python, Hadoop, TensorFlow, Git",1,Telecommunications,2024-08-13,2024-09-23,1073,7.7,Advanced Robotics,1,13,10,10,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
AI07957,Data Analyst,37541,USD,Finland,Finland,0,"TensorFlow, SQL, R, Spark",0,Energy,2025-03-31,2025-05-16,1273,9.0,Autonomous Tech,8,3,5,5,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
AI07958,Data Analyst,73964,USD,Singapore,Singapore,0,"Kubernetes, Hadoop, Statistics, Deep Learning, SQL",1,Consulting,2024-12-15,2025-02-26,1871,7.5,Cognitive Computing,8,1,14,14,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AI07959,Data Engineer,120757,USD,Canada,Norway,100,"Kubernetes, Linux, SQL",5,Telecommunications,2024-12-30,2025-02-02,744,5.6,DataVision Ltd,9,13,2,13,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
AI07960,AI Software Engineer,86824,USD,South Korea,South Korea,100,"GCP, MLOps, AWS, Computer Vision, Git",2,Education,2024-10-30,2024-12-17,794,6.3,DeepTech Ventures,4,2,15,15,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
AI07961,AI Architect,111669,USD,Singapore,Singapore,50,"Git, Python, Data Visualization, Hadoop",2,Transportation,2025-01-25,2025-02-20,1498,7.8,DeepTech Ventures,0,14,14,14,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AI07962,Machine Learning Researcher,91507,USD,Denmark,Denmark,100,"PyTorch, Spark, GCP",0,Retail,2024-06-03,2024-07-06,2345,6.4,AI Innovations,15,11,4,4,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
AI07963,NLP Engineer,56117,USD,Canada,Canada,0,"Hadoop, Git, Python",1,Consulting,2024-10-14,2024-11-13,1694,5.2,TechCorp Inc,16,1,2,2,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AI07964,AI Consultant,44024,USD,Japan,United Kingdom,0,"Hadoop, Azure, R, NLP",1,Finance,2024-08-21,2024-09-16,1609,7.2,Predictive Systems,1,4,11,18,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AI07965,ML Ops Engineer,84873,GBP,United Kingdom,United Kingdom,100,"Kubernetes, Tableau, Hadoop, Data Visualization, Java",3,Manufacturing,2024-06-23,2024-08-17,1840,7.5,Predictive Systems,13,8,18,18,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
AI07966,Robotics Engineer,133631,USD,Australia,Australia,0,"MLOps, Java, Hadoop, Statistics",6,Technology,2024-06-08,2024-08-06,2056,9.3,Algorithmic Solutions,19,12,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
AI07967,AI Product Manager,79879,USD,Singapore,Singapore,50,"Python, NLP, Linux",0,Automotive,2024-10-14,2024-12-08,1919,9.5,Quantum Computing Inc,2,0,14,14,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
AI07968,Data Engineer,42386,USD,China,India,50,"Python, NLP, Data Visualization, AWS",1,Retail,2024-11-22,2025-01-17,1772,7.6,Smart Analytics,9,11,3,8,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
AI07969,Deep Learning Engineer,92574,USD,Canada,Austria,0,"Docker, GCP, Deep Learning",3,Real Estate,2024-04-29,2024-06-30,2252,5.5,Autonomous Tech,11,10,2,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
AI07970,AI Architect,57098,GBP,United Kingdom,United Kingdom,100,"MLOps, Python, Deep Learning, Linux, TensorFlow",1,Retail,2024-02-21,2024-04-27,2234,10.0,Quantum Computing Inc,0,11,18,18,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
AI07971,AI Product Manager,74618,USD,Norway,Norway,0,"Java, TensorFlow, NLP",0,Retail,2024-10-07,2024-12-04,1574,6.0,Future Systems,2,11,13,13,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
AI07972,ML Ops Engineer,54076,USD,Canada,Canada,100,"Mathematics, Python, Hadoop",0,Government,2025-02-28,2025-04-23,592,7.5,Neural Networks Co,13,6,2,2,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
AI07973,Principal Data Scientist,84851,USD,Australia,Australia,100,"Hadoop, Python, Linux, Git, Kubernetes",2,Gaming,2025-02-14,2025-03-15,694,8.5,DataVision Ltd,17,5,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0
AI07974,Data Analyst,79987,USD,India,Israel,100,"Java, Hadoop, Statistics, Kubernetes",7,Energy,2024-03-26,2024-06-03,1563,6.8,DeepTech Ventures,8,3,8,10,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
AI07975,Machine Learning Engineer,62306,EUR,France,France,0,"Computer Vision, Git, Tableau",4,Automotive,2024-01-17,2024-02-18,1102,5.8,Machine Intelligence Group,14,0,6,6,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
AI07976,Principal Data Scientist,133088,USD,Finland,Finland,100,"TensorFlow, Azure, Tableau",19,Gaming,2025-02-25,2025-04-25,1147,9.6,Neural Networks Co,17,5,5,5,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
AI07977,Data Scientist,115473,USD,Israel,United Kingdom,0,"Linux, Python, Statistics",16,Consulting,2024-09-17,2024-10-04,909,5.2,Advanced Robotics,10,1,10,18,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
AI07978,AI Architect,96596,USD,Finland,Finland,100,"GCP, Kubernetes, Spark",7,Media,2025-02-21,2025-04-11,2074,8.2,DataVision Ltd,0,9,5,5,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
AI07979,NLP Engineer,119425,USD,Australia,Sweden,100,"PyTorch, SQL, Tableau, Hadoop, NLP",6,Real Estate,2024-10-09,2024-12-02,850,8.7,AI Innovations,16,10,0,16,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
AI07980,Robotics Engineer,63242,USD,Austria,United Kingdom,50,"Docker, Azure, Data Visualization, GCP, AWS",4,Consulting,2024-03-25,2024-05-28,1730,5.3,Future Systems,19,1,1,18,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
AI07981,Machine Learning Researcher,135152,EUR,Germany,Germany,100,"Hadoop, Spark, NLP, R",9,Retail,2024-12-07,2025-01-19,1101,7.2,Quantum Computing Inc,15,11,7,7,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AI07982,AI Product Manager,42281,USD,South Korea,South Korea,50,"NLP, Linux, Statistics",0,Government,2025-04-19,2025-06-18,1314,7.2,Neural Networks Co,2,6,15,15,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
AI07983,AI Consultant,185056,USD,Singapore,Singapore,0,"TensorFlow, Linux, Data Visualization",15,Gaming,2024-05-04,2024-06-29,2446,7.4,TechCorp Inc,1,5,14,14,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
AI07984,AI Software Engineer,174432,USD,Japan,Japan,50,"Git, Linux, MLOps, Deep Learning, Azure",17,Technology,2024-03-03,2024-03-17,2043,9.0,Autonomous Tech,4,12,11,11,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
AI07985,Head of AI,95918,USD,Switzerland,Switzerland,50,"Hadoop, R, Spark, Kubernetes",1,Finance,2024-09-07,2024-10-16,1503,9.8,Quantum Computing Inc,12,4,17,17,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
AI07986,Deep Learning Engineer,60495,USD,Sweden,Sweden,50,"AWS, Scala, Deep Learning",1,Telecommunications,2024-04-09,2024-05-05,1494,7.6,Autonomous Tech,11,13,16,16,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
AI07987,Robotics Engineer,105216,USD,Switzerland,India,50,"Docker, Statistics, Linux",4,Telecommunications,2024-02-20,2024-04-30,916,7.2,Future Systems,19,13,17,8,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
AI07988,AI Specialist,94937,USD,China,China,50,"Java, Kubernetes, Computer Vision, Mathematics",5,Government,2024-09-07,2024-10-28,1992,7.2,Machine Intelligence Group,5,6,3,3,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
AI07989,AI Specialist,131743,USD,Denmark,Finland,0,"Hadoop, R, Mathematics",4,Media,2024-10-31,2024-12-21,2207,6.5,Autonomous Tech,5,9,4,5,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
AI07990,AI Research Scientist,168515,USD,Denmark,Germany,100,"Python, TensorFlow, MLOps",7,Media,2024-06-05,2024-06-29,1350,5.6,Advanced Robotics,3,9,4,7,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
AI07991,Machine Learning Engineer,217876,USD,Norway,Norway,0,"Statistics, AWS, Git",17,Media,2024-07-21,2024-09-04,806,8.8,Smart Analytics,14,9,13,13,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
AI07992,AI Specialist,76772,GBP,United Kingdom,United Kingdom,100,"PyTorch, AWS, MLOps, GCP",3,Transportation,2025-01-06,2025-03-01,2442,5.3,Digital Transformation LLC,5,14,18,18,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
AI07993,AI Software Engineer,100303,GBP,United Kingdom,United Kingdom,50,"Python, Mathematics, Hadoop, Scala, Azure",2,Finance,2024-11-29,2025-01-26,2046,9.1,DataVision Ltd,4,4,18,18,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
AI07994,Robotics Engineer,76447,USD,China,China,100,"Scala, Linux, AWS",2,Gaming,2025-03-07,2025-04-08,1008,7.6,Cognitive Computing,19,5,3,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
AI07995,Computer Vision Engineer,74122,USD,Israel,China,0,"Scala, Azure, Linux, Kubernetes",3,Finance,2025-04-10,2025-05-07,1272,8.3,Neural Networks Co,7,4,10,3,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
AI07996,Principal Data Scientist,111889,USD,South Korea,Austria,50,"PyTorch, Computer Vision, Data Visualization, Java",14,Consulting,2024-09-30,2024-11-21,1350,6.5,Smart Analytics,17,1,15,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
AI07997,AI Specialist,50792,USD,China,Singapore,0,"SQL, TensorFlow, R",2,Energy,2025-02-23,2025-04-27,1402,9.7,DataVision Ltd,5,3,3,14,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
AI07998,Head of AI,94114,USD,Sweden,Sweden,100,"GCP, MLOps, Azure, SQL",8,Government,2025-03-30,2025-06-01,1625,7.6,Cloud AI Solutions,12,6,16,16,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
AI07999,Autonomous Systems Engineer,53110,USD,Sweden,Singapore,50,"Hadoop, SQL, Data Visualization, PyTorch",1,Consulting,2024-07-27,2024-08-19,2030,8.8,Quantum Computing Inc,6,1,16,14,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
AI08000,Deep Learning Engineer,283668,USD,Switzerland,Switzerland,100,"Hadoop, Java, Deep Learning, Linux, Scala",16,Technology,2025-03-16,2025-04-24,1402,8.0,Algorithmic Solutions,11,12,17,17,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
AI08001,AI Product Manager,149122,GBP,United Kingdom,Germany,100,"NLP, Hadoop, Java",5,Gaming,2024-01-14,2024-02-28,620,7.4,Smart Analytics,2,5,18,7,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
AI08002,Deep Learning Engineer,93645,EUR,France,Canada,0,"Data Visualization, Kubernetes, Hadoop, MLOps, Spark",8,Real Estate,2024-01-31,2024-04-07,1574,8.4,TechCorp Inc,11,10,6,2,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
AI08003,AI Product Manager,78922,EUR,Germany,Germany,100,"Statistics, Linux, Computer Vision, Git",1,Consulting,2024-09-18,2024-11-02,2376,9.7,Machine Intelligence Group,2,1,7,7,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
AI08004,Data Engineer,221447,USD,Denmark,Denmark,50,"Statistics, Python, Computer Vision",6,Real Estate,2025-02-05,2025-04-10,775,8.3,Predictive Systems,9,10,4,4,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
AI08005,Autonomous Systems Engineer,216650,GBP,United Kingdom,United Kingdom,100,"Scala, Python, Kubernetes",13,Energy,2024-08-09,2024-10-21,1938,5.6,Autonomous Tech,6,3,18,18,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
AI08006,Machine Learning Researcher,83913,EUR,Germany,Germany,100,"GCP, Scala, NLP, Deep Learning",2,Energy,2024-03-10,2024-05-16,1715,7.1,AI Innovations,15,3,7,7,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
AI08007,Data Analyst,75689,USD,Singapore,Switzerland,50,"Statistics, Docker, Deep Learning, Python",0,Real Estate,2024-09-04,2024-10-12,2443,5.3,Advanced Robotics,8,10,14,17,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
AI08008,AI Product Manager,97136,EUR,Germany,Germany,100,"GCP, Linux, Deep Learning",3,Education,2024-10-03,2024-10-21,1264,8.0,Advanced Robotics,2,2,7,7,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
AI08009,Data Engineer,129326,USD,Sweden,Netherlands,100,"Mathematics, Linux, MLOps",9,Manufacturing,2024-12-04,2024-12-22,1917,6.2,TechCorp Inc,9,8,16,12,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
AI08010,AI Consultant,108617,USD,Finland,Finland,0,"MLOps, Tableau, Deep Learning, Linux, R",11,Retail,2024-02-11,2024-03-09,2368,6.8,AI Innovations,1,11,5,5,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
AI08011,Autonomous Systems Engineer,57246,GBP,United Kingdom,South Korea,100,"R, Git, MLOps, Computer Vision",0,Gaming,2024-10-15,2024-12-24,1986,7.6,Cloud AI Solutions,6,5,18,15,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
AI08012,Deep Learning Engineer,161751,USD,Denmark,Denmark,0,"MLOps, Computer Vision, Statistics, R, Spark",9,Transportation,2024-11-29,2024-12-15,2179,9.5,Cognitive Computing,11,14,4,4,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
AI08013,Machine Learning Researcher,64252,USD,South Korea,South Korea,0,"Kubernetes, PyTorch, TensorFlow, Docker, NLP",3,Government,2024-02-15,2024-04-18,707,6.0,DeepTech Ventures,15,6,15,15,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0
AI08014,Data Engineer,96465,EUR,France,France,100,"Hadoop, Git, Scala",4,Healthcare,2025-04-02,2025-06-03,1388,9.0,Digital Transformation LLC,9,7,6,6,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
AI08015,AI Consultant,53449,USD,South Korea,South Korea,100,"Python, Deep Learning, SQL",0,Retail,2025-01-06,2025-02-14,1618,8.3,DataVision Ltd,1,11,15,15,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
AI08016,Data Analyst,67801,USD,Switzerland,Switzerland,0,"AWS, PyTorch, SQL",0,Real Estate,2024-09-22,2024-10-20,2137,7.1,Advanced Robotics,8,10,17,17,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
AI08017,Data Engineer,82610,EUR,Germany,Finland,0,"PyTorch, SQL, NLP, MLOps",2,Healthcare,2024-04-14,2024-05-19,2469,6.7,Digital Transformation LLC,9,7,7,5,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
AI08018,AI Product Manager,139029,USD,Sweden,Sweden,100,"Linux, Scala, Deep Learning, Data Visualization, Docker",6,Consulting,2024-08-23,2024-10-23,1819,8.1,Autonomous Tech,2,1,16,16,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
AI08019,Data Analyst,41060,USD,Ireland,Ireland,0,"AWS, Statistics, SQL, MLOps, Tableau",0,Education,2024-09-27,2024-10-21,1159,8.5,Predictive Systems,8,2,9,9,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
AI08020,Principal Data Scientist,83381,GBP,United Kingdom,United Kingdom,100,"Scala, R, Linux, Hadoop",0,Government,2024-02-14,2024-03-16,1164,5.3,DeepTech Ventures,17,6,18,18,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
AI08021,Computer Vision Engineer,117719,EUR,France,France,0,"SQL, TensorFlow, Tableau, Data Visualization, Deep Learning",7,Healthcare,2024-05-25,2024-07-02,1600,6.7,Quantum Computing Inc,7,7,6,6,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0
AI08022,NLP Engineer,188571,USD,Denmark,Sweden,0,"Hadoop, PyTorch, SQL",9,Gaming,2024-01-31,2024-03-28,1329,6.4,Cognitive Computing,16,5,4,16,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
AI08023,AI Specialist,92665,USD,Canada,Canada,100,"Data Visualization, Java, Kubernetes",4,Retail,2025-02-09,2025-03-31,2158,5.6,Predictive Systems,5,11,2,2,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
AI08024,Principal Data Scientist,317635,USD,Switzerland,Switzerland,50,"Spark, Hadoop, Deep Learning",10,Telecommunications,2024-10-26,2024-12-05,2412,9.0,TechCorp Inc,17,13,17,17,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AI08025,Autonomous Systems Engineer,212098,USD,Canada,Canada,0,"TensorFlow, PyTorch, Kubernetes, Docker, Spark",15,Gaming,2024-10-27,2024-12-30,520,7.4,Neural Networks Co,6,5,2,2,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0
AI08026,NLP Engineer,57311,USD,Ireland,Ireland,100,"MLOps, Linux, Python, TensorFlow, Java",0,Government,2024-05-28,2024-07-28,1631,8.3,Cognitive Computing,16,6,9,9,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0
AI08027,Data Engineer,194929,GBP,United Kingdom,United Kingdom,100,"Python, TensorFlow, PyTorch, SQL, Data Visualization",10,Gaming,2024-03-02,2024-04-13,1495,9.2,Autonomous Tech,9,5,18,18,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0
AI08028,NLP Engineer,33854,USD,India,India,100,"R, Spark, Tableau, AWS, Hadoop",1,Education,2025-01-24,2025-03-27,1130,7.2,Machine Intelligence Group,16,2,8,8,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
AI08029,AI Architect,102466,USD,India,Austria,0,"Python, TensorFlow, Data Visualization",9,Healthcare,2024-10-07,2024-10-25,1588,6.0,Autonomous Tech,0,7,8,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
AI08030,Machine Learning Researcher,104697,USD,Japan,Japan,0,"Git, R, MLOps, GCP",7,Energy,2025-01-17,2025-03-04,2137,7.8,DataVision Ltd,15,3,11,11,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
AI08031,Autonomous Systems Engineer,82938,USD,Austria,Austria,100,"TensorFlow, Python, NLP",6,Technology,2024-03-24,2024-04-22,1539,8.6,Smart Analytics,6,12,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
AI08032,Principal Data Scientist,127703,USD,Sweden,Sweden,100,"NLP, Java, Linux, Computer Vision, Git",8,Manufacturing,2024-03-13,2024-04-17,2287,7.1,Advanced Robotics,17,8,16,16,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
